56530086,0.0421923,1.88E-12,0.0225374,6.47E-02,0.281685,-11.7732,3.2268,-11.7732
56540087,0.0435879,1.99E-12,0.0239255,6.75E-02,0.281685,-12.172,2.828,-12.172
56550088,0.0455092,2.74E-12,0.032937,7.84E-02,0.281685,-12.721,2.279,-12.721
56560089,0.0472952,2.55E-12,0.0306171,7.79E-02,0.281685,-13.2312,1.7688,-13.2312
56570090,0.0493624,2.95E-12,0.0354362,8.48E-02,0.281685,-13.8218,1.1782,-13.8218
56580091,0.0513929,2.90E-12,0.0348092,8.62E-02,0.281685,-14.402,0.598,-14.402
56590092,0.0537337,3.34E-12,0.0401277,9.39E-02,0.281685,-15.0708,-0.0708,-15.0708
56600093,0.0560031,3.24E-12,0.0389045,9.49E-02,0.281685,-15.7192,-0.7192,-15.7192
56610094,0.0589964,4.28E-12,0.0513135,1.10E-01,0.281685,-16.5744,-1.5744,-16.5744
56620095,0.0620943,4.43E-12,0.0531062,1.15E-01,0.281685,-17.4595,-2.4595,-17.4595
56630096,0.0656424,5.07E-12,0.0608256,1.26E-01,0.281685,-18.4733,-3.4733,-18.4733
56640097,0.0691284,4.98E-12,0.0597601,1.29E-01,0.281685,-19.4693,-4.4693,-19.4693
56650098,0.0725149,4.84E-12,0.0580536,1.31E-01,0.281685,-20.4369,-5.4369,-20.4369
56660099,0.0746816,3.10E-12,0.0371441,1.12E-01,0.281685,-21.0559,-6.0559,-21.0559
56670101,0.0770186,3.34E-12,0.0400633,1.17E-01,0.281685,-21.7236,-6.7236,-21.7236
56680102,0.0785429,2.18E-12,0.026131,1.05E-01,0.281685,-22.1592,-7.1592,-22.1592
56690103,0.0800286,2.12E-12,0.0254684,1.05E-01,0.281685,-22.5836,-7.5836,-22.5836
56700104,0.0809664,1.34E-12,0.0160757,9.70E-02,0.281685,-22.8516,-7.8516,-22.8516
56710105,0.0815112,7.78E-13,0.00933998,9.09E-02,0.281685,-23.0072,-8.0072,-23.0072
56720106,0.0813685,-2.04E-13,-0.00244595,7.89E-02,0.281685,-22.9665,-7.9665,-22.9665
56730107,0.081272,-1.38E-13,-0.00165504,7.96E-02,0.281685,-22.9389,-7.9389,-22.9389
56740108,0.0806096,-9.46E-13,-0.0113541,6.93E-02,0.281685,-22.7496,-7.7496,-22.7496
56750109,0.0802848,-4.64E-13,-0.00556812,7.47E-02,0.281685,-22.6568,-7.6568,-22.6568
56760110,0.0793843,-1.29E-12,-0.0154371,6.39E-02,0.281685,-22.3996,-7.3996,-22.3996
56770111,0.0782629,-1.60E-12,-0.0192244,5.90E-02,0.281685,-22.0791,-7.0791,-22.0791
56780112,0.0771473,-1.59E-12,-0.0191242,5.80E-02,0.281685,-21.7604,-6.7604,-21.7604
56790113,0.0760441,-1.58E-12,-0.0189122,5.71E-02,0.281685,-21.4452,-6.4452,-21.4452
56800114,0.0741471,-2.71E-12,-0.0325204,4.16E-02,0.281685,-20.9032,-5.9032,-20.9032
56810115,0.0720282,-3.03E-12,-0.0363238,3.57E-02,0.281685,-20.2978,-5.2978,-20.2978
56820116,0.0699054,-3.03E-12,-0.0363913,3.35E-02,0.281685,-19.6913,-4.6913,-19.6913
56830117,0.0676703,-3.19E-12,-0.0383156,2.94E-02,0.281685,-19.0527,-4.0527,-19.0527
56840118,0.0643956,-4.68E-12,-0.0561373,8.26E-03,0.281685,-18.1171,-3.1171,-18.1171
56850119,0.0619125,-3.55E-12,-0.0425672,1.93E-02,0.281685,-17.4076,-2.4076,-17.4076
56860120,0.0589113,-4.29E-12,-0.0514491,7.46E-03,0.281685,-16.5501,-1.5501,-16.5501
56870121,0.0551564,-5.36E-12,-0.0643701,-9.21E-03,0.281685,-15.4773,-0.4773,-15.4773
56880122,0.0517887,-4.81E-12,-0.0577328,-5.94E-03,0.281685,-14.5151,0.4849,-14.5151
56890123,0.0477579,-5.76E-12,-0.0690984,-2.13E-02,0.281685,-13.3634,1.6366,-13.3634
56900124,0.0446221,-4.48E-12,-0.0537566,-9.13E-03,0.281685,-12.4675,2.5325,-12.4675
56910125,0.0413121,-4.73E-12,-0.056744,-1.54E-02,0.281685,-11.5218,3.4782,-11.5218
56920126,0.0382077,-4.43E-12,-0.0532175,-1.50E-02,0.281685,-10.6348,4.3652,-10.6348
56930127,0.0356172,-3.70E-12,-0.0444089,-8.79E-03,0.281685,-9.89466,5.10534,-9.89466
56940128,0.0329301,-3.84E-12,-0.0460637,-1.31E-02,0.281685,-9.12693,5.87307,-9.12693
56950129,0.0307207,-3.16E-12,-0.0378766,-7.16E-03,0.281685,-8.49565,6.50435,-8.49565
56960130,0.0291711,-2.21E-12,-0.0265641,2.61E-03,0.281685,-8.05292,6.94708,-8.05292
56970131,0.0281697,-1.43E-12,-0.0171668,1.10E-02,0.281685,-7.7668,7.2332,-7.7668
56980132,0.0276505,-7.42E-13,-0.00890156,1.87E-02,0.281685,-7.61844,7.38156,-7.61844
56990133,0.0274138,-3.38E-13,-0.00405705,2.34E-02,0.281685,-7.55083,7.44917,-7.55083
57000134,0.0277784,5.21E-13,0.00625102,3.40E-02,0.281685,-7.65501,7.34499,-7.65501
57010135,0.0286057,1.18E-12,0.0141815,4.28E-02,0.281685,-7.89137,7.10863,-7.89137
57020136,0.0299787,1.96E-12,0.0235374,5.35E-02,0.281685,-8.28366,6.71634,-8.28366
57030137,0.0318067,2.61E-12,0.0313368,6.31E-02,0.281685,-8.80594,6.19406,-8.80594
57040138,0.034226,3.46E-12,0.0414746,7.57E-02,0.281685,-9.49718,5.50282,-9.49718
57050139,0.0366202,3.42E-12,0.0410425,7.77E-02,0.281685,-10.1812,4.8188,-10.1812
57060140,0.0393,3.83E-12,0.0459389,8.52E-02,0.281685,-10.9469,4.0531,-10.9469
57070141,0.0421828,4.12E-12,0.0494202,9.16E-02,0.281685,-11.7705,3.2295,-11.7705
57080142,0.0453584,4.54E-12,0.0544381,9.98E-02,0.281685,-12.6778,2.3222,-12.6778
57090143,0.0482914,4.19E-12,0.050281,9.86E-02,0.281685,-13.5159,1.4841,-13.5159
57100144,0.0511371,4.07E-12,0.0487835,9.99E-02,0.281685,-14.3289,0.6711,-14.3289
57110145,0.0543087,4.53E-12,0.0543692,1.09E-01,0.281685,-15.2351,-0.2351,-15.2351
57120146,0.0568723,3.66E-12,0.0439482,1.01E-01,0.281685,-15.9675,-0.9675,-15.9675
57130147,0.0591686,3.28E-12,0.0393656,9.85E-02,0.281685,-16.6236,-1.6236,-16.6236
57140148,0.0618238,3.79E-12,0.0455178,1.07E-01,0.281685,-17.3823,-2.3823,-17.3823
57150149,0.0638644,2.92E-12,0.0349812,9.88E-02,0.281685,-17.9653,-2.9653,-17.9653
57160150,0.0659707,3.01E-12,0.0361076,1.02E-01,0.281685,-18.5671,-3.5671,-18.5671
57170151,0.067522,2.22E-12,0.0265946,9.41E-02,0.281685,-19.0103,-4.0103,-19.0103
57180152,0.0687662,1.78E-12,0.0213287,9.01E-02,0.281685,-19.3658,-4.3658,-19.3658
57190153,0.0701677,2.00E-12,0.0240263,9.42E-02,0.281685,-19.7662,-4.7662,-19.7662
57200154,0.0711393,1.39E-12,0.0166546,8.78E-02,0.281685,-20.0438,-5.0438,-20.0438
57210155,0.071975,1.19E-12,0.014327,8.63E-02,0.281685,-20.2826,-5.2826,-20.2826
57220156,0.0732783,1.86E-12,0.0223416,9.56E-02,0.281685,-20.655,-5.655,-20.655
57230157,0.074834,2.22E-12,0.0266706,1.02E-01,0.281685,-21.0995,-6.0995,-21.0995
57240158,0.0761022,1.81E-12,0.0217395,9.78E-02,0.281685,-21.4618,-6.4618,-21.4618
57250159,0.0771357,1.48E-12,0.0177172,9.49E-02,0.281685,-21.7571,-6.7571,-21.7571
57260160,0.0777963,9.44E-13,0.0113253,8.91E-02,0.281685,-21.9458,-6.9458,-21.9458
57270161,0.0782482,6.45E-13,0.00774571,8.60E-02,0.281685,-22.0749,-7.0749,-22.0749
57280162,0.0784967,3.55E-13,0.00426155,8.28E-02,0.281685,-22.146,-7.146,-22.146
57290163,0.0778448,-9.31E-13,-0.0111755,6.67E-02,0.281685,-21.9597,-6.9597,-21.9597
57300164,0.0768475,-1.42E-12,-0.017098,5.97E-02,0.281685,-21.6747,-6.6747,-21.6747
57310165,0.0745081,-3.34E-12,-0.0401028,3.44E-02,0.281685,-21.0063,-6.0063,-21.0063
57320166,0.071771,-3.91E-12,-0.0469218,2.48E-02,0.281685,-20.2243,-5.2243,-20.2243
57330167,0.0684632,-4.73E-12,-0.0567049,1.18E-02,0.281685,-19.2792,-4.2792,-19.2792
57340168,0.0654895,-4.25E-12,-0.050979,1.45E-02,0.281685,-18.4296,-3.4296,-18.4296
57350169,0.061486,-5.72E-12,-0.0686304,-7.14E-03,0.281685,-17.2857,-2.2857,-17.2857
57360170,0.0577834,-5.29E-12,-0.0634739,-5.69E-03,0.281685,-16.2278,-1.2278,-16.2278
57370171,0.0543543,-4.90E-12,-0.0587847,-4.43E-03,0.281685,-15.2481,-0.2481,-15.2481
57380172,0.0509786,-4.82E-12,-0.057868,-6.89E-03,0.281685,-14.2836,0.7164,-14.2836
57390173,0.0469559,-5.75E-12,-0.0689614,-2.20E-02,0.281685,-13.1343,1.8657,-13.1343
57400174,0.0438237,-4.47E-12,-0.0536939,-9.87E-03,0.281685,-12.2394,2.7606,-12.2394
57410175,0.040553,-4.67E-12,-0.0560704,-1.55E-02,0.281685,-11.3049,3.6951,-11.3049
57420176,0.0373726,-4.54E-12,-0.0545209,-1.71E-02,0.281685,-10.3962,4.6038,-10.3962
57430177,0.0343157,-4.37E-12,-0.0524032,-1.81E-02,0.281685,-9.52281,5.47719,-9.52281
57440178,0.0320974,-3.17E-12,-0.0380289,-5.93E-03,0.281685,-8.88899,6.11101,-8.88899
57450179,0.0297907,-3.30E-12,-0.0395423,-9.75E-03,0.281685,-8.22995,6.77005,-8.22995
57460180,0.0280516,-2.48E-12,-0.0298131,-1.76E-03,0.281685,-7.73307,7.26693,-7.73307
57470298,0.0267576,-1.85E-12,-0.0221837,4.57E-03,0.281685,-7.36334,7.63666,-7.36334
57480299,0.0262688,-6.98E-13,-0.00837848,1.79E-02,0.281685,-7.2237,7.7763,-7.2237
57490300,0.0261541,-1.64E-13,-0.00196627,2.42E-02,0.281685,-7.19093,7.80907,-7.19093
57500301,0.0264584,4.35E-13,0.00521536,3.17E-02,0.281685,-7.27785,7.72215,-7.27785
57510302,0.0273484,1.27E-12,0.0152574,4.26E-02,0.281685,-7.53214,7.46786,-7.53214
57520303,0.0287294,1.97E-12,0.0236739,5.24E-02,0.281685,-7.92671,7.07329,-7.92671
57530304,0.03034,2.30E-12,0.0276105,5.80E-02,0.281685,-8.38688,6.61312,-8.38688
57540305,0.032432,2.99E-12,0.0358638,6.83E-02,0.281685,-8.98461,6.01539,-8.98461
57550306,0.0348864,3.51E-12,0.0420748,7.70E-02,0.281685,-9.68586,5.31414,-9.68586
57560307,0.0377311,4.06E-12,0.0487657,8.65E-02,0.281685,-10.4986,4.5014,-10.4986
57570308,0.0404543,3.89E-12,0.0466847,8.71E-02,0.281685,-11.2767,3.7233,-11.2767
57580309,0.0432816,4.04E-12,0.0484666,9.17E-02,0.281685,-12.0845,2.9155,-12.0845
57590310,0.0462685,4.27E-12,0.0512043,9.75E-02,0.281685,-12.9379,2.0621,-12.9379
57600311,0.0495593,4.70E-12,0.0564143,1.06E-01,0.281685,-13.8781,1.1219,-13.8781
57610317,0.0520366,3.54E-12,0.0424674,9.45E-02,0.281685,-14.5859,0.4141,-14.5859
57620318,0.0550253,4.27E-12,0.0512351,1.06E-01,0.281685,-15.4398,-0.4398,-15.4398
57630319,0.0575016,3.54E-12,0.0424505,1.00E-01,0.281685,-16.1473,-1.1473,-16.1473
57640320,0.0593212,2.60E-12,0.0311937,9.05E-02,0.281685,-16.6672,-1.6672,-16.6672
57650321,0.0611379,2.60E-12,0.0311433,9.23E-02,0.281685,-17.1863,-2.1863,-17.1863
57660322,0.0627607,2.32E-12,0.0278204,9.06E-02,0.281685,-17.65,-2.65,-17.65
57670323,0.06376,1.43E-12,0.0171305,8.09E-02,0.281685,-17.9355,-2.9355,-17.9355
57680324,0.0640423,4.03E-13,0.0048381,6.89E-02,0.281685,-18.0161,-3.0161,-18.0161
57690325,0.0645148,6.75E-13,0.00810036,7.26E-02,0.281685,-18.1511,-3.1511,-18.1511
57700326,0.064676,2.30E-13,0.00276329,6.74E-02,0.281685,-18.1972,-3.1972,-18.1972
57710327,0.0643115,-5.21E-13,-0.00624756,5.81E-02,0.281685,-18.093,-3.093,-18.093
57720332,0.0637529,-7.98E-13,-0.00957733,5.42E-02,0.281685,-17.9334,-2.9334,-17.9334
57730333,0.062784,-1.38E-12,-0.016608,4.62E-02,0.281685,-17.6566,-2.6566,-17.6566
57740334,0.0615498,-1.76E-12,-0.0211583,4.04E-02,0.281685,-17.304,-2.304,-17.304
57750335,0.0606738,-1.25E-12,-0.0150175,4.57E-02,0.281685,-17.0537,-2.0537,-17.0537
57760336,0.0601649,-7.27E-13,-0.00872372,5.14E-02,0.281685,-16.9083,-1.9083,-16.9083
57770337,0.0601607,-6.01E-15,-7.21E-05,6.01E-02,0.281685,-16.9071,-1.9071,-16.9071
57780338,0.0607323,8.17E-13,0.00979855,7.05E-02,0.281685,-17.0704,-2.0704,-17.0704
57790339,0.0616499,1.31E-12,0.0157305,7.74E-02,0.281685,-17.3326,-2.3326,-17.3326
57800340,0.0626092,1.37E-12,0.016445,7.91E-02,0.281685,-17.6067,-2.6067,-17.6067
57810341,0.0634985,1.27E-12,0.015245,7.87E-02,0.281685,-17.8607,-2.8607,-17.8607
57820342,0.0645283,1.47E-12,0.0176545,8.22E-02,0.281685,-18.155,-3.155,-18.155
57830343,0.0655366,1.44E-12,0.0172841,8.28E-02,0.281685,-18.443,-3.443,-18.443
57840344,0.0664217,1.26E-12,0.0151738,8.16E-02,0.281685,-18.6959,-3.6959,-18.6959
57850345,0.066936,7.35E-13,0.00881584,7.58E-02,0.281685,-18.8429,-3.8429,-18.8429
57860346,0.0668825,-7.64E-14,-0.000916786,6.60E-02,0.281685,-18.8276,-3.8276,-18.8276
57870347,0.065601,-1.83E-12,-0.021968,4.36E-02,0.281685,-18.4615,-3.4615,-18.4615
57880348,0.0635571,-2.92E-12,-0.0350393,2.85E-02,0.281685,-17.8775,-2.8775,-17.8775
57890349,0.0614542,-3.00E-12,-0.0360491,2.54E-02,0.281685,-17.2767,-2.2767,-17.2767
57900350,0.0592296,-3.18E-12,-0.0381359,2.11E-02,0.281685,-16.6411,-1.6411,-16.6411
57910351,0.0566035,-3.75E-12,-0.0450189,1.16E-02,0.281685,-15.8907,-0.8907,-15.8907
57920352,0.0536224,-4.26E-12,-0.0511042,2.52E-03,0.281685,-15.039,-0.039,-15.039
57930353,0.0507858,-4.05E-12,-0.0486274,2.16E-03,0.281685,-14.2285,0.7715,-14.2285
57940354,0.0481691,-3.74E-12,-0.0448574,3.31E-03,0.281685,-13.4809,1.5191,-13.4809
57950355,0.0453807,-3.98E-12,-0.0478016,-2.42E-03,0.281685,-12.6842,2.3158,-12.6842
57960356,0.0427077,-3.82E-12,-0.0458227,-3.12E-03,0.281685,-11.9205,3.0795,-11.9205
57970357,0.0404706,-3.20E-12,-0.0383504,2.12E-03,0.281685,-11.2814,3.7186,-11.2814
57980358,0.0382541,-3.17E-12,-0.0379983,2.56E-04,0.281685,-10.648,4.352,-10.648
57990359,0.0366617,-2.27E-12,-0.0272975,9.36E-03,0.281685,-10.1931,4.8069,-10.1931
58000360,0.035291,-1.96E-12,-0.0234977,1.18E-02,0.281685,-9.80146,5.19854,-9.80146
58010361,0.0343644,-1.32E-12,-0.0158854,1.85E-02,0.281685,-9.5367,5.4633,-9.5367
58020362,0.0338177,-7.81E-13,-0.00937145,2.44E-02,0.281685,-9.38051,5.61949,-9.38051
58030363,0.0337694,-6.89E-14,-0.000827236,3.29E-02,0.281685,-9.36672,5.63328,-9.36672
58040364,0.0341764,5.81E-13,0.00697586,4.12E-02,0.281685,-9.48299,5.51701,-9.48299
58050365,0.0352198,1.49E-12,0.0178869,5.31E-02,0.281685,-9.7811,5.2189,-9.7811
58060366,0.0365328,1.88E-12,0.0225098,5.90E-02,0.281685,-10.1563,4.8437,-10.1563
58070367,0.0385702,2.91E-12,0.0349259,7.35E-02,0.281685,-10.7384,4.2616,-10.7384
58080368,0.0406708,3.00E-12,0.0360103,7.67E-02,0.281685,-11.3385,3.6615,-11.3385
58090369,0.0428252,3.08E-12,0.0369324,7.98E-02,0.281685,-11.9541,3.0459,-11.9541
58100370,0.045278,3.50E-12,0.0420494,8.73E-02,0.281685,-12.6549,2.3451,-12.6549
58110371,0.0478061,3.61E-12,0.0433386,9.11E-02,0.281685,-13.3772,1.6228,-13.3772
58120372,0.050469,3.80E-12,0.04565,9.61E-02,0.281685,-14.138,0.862,-14.138
58130373,0.0527848,3.31E-12,0.0396985,9.25E-02,0.281685,-14.7997,0.2003,-14.7997
58140374,0.0550369,3.22E-12,0.0386071,9.36E-02,0.281685,-15.4431,-0.4431,-15.4431
58150375,0.0572416,3.15E-12,0.0377955,9.50E-02,0.281685,-16.0731,-1.0731,-16.0731
58160376,0.0589404,2.43E-12,0.0291213,8.81E-02,0.281685,-16.5584,-1.5584,-16.5584
58170377,0.0608445,2.72E-12,0.032642,9.35E-02,0.281685,-17.1024,-2.1024,-17.1024
58180378,0.0633764,3.62E-12,0.0434045,1.07E-01,0.281685,-17.8259,-2.8259,-17.8259
58190379,0.0651411,2.52E-12,0.0302525,9.54E-02,0.281685,-18.3301,-3.3301,-18.3301
58200380,0.067667,3.61E-12,0.0433007,1.11E-01,0.281685,-19.0517,-4.0517,-19.0517
58210381,0.0701596,3.56E-12,0.0427306,1.13E-01,0.281685,-19.7639,-4.7639,-19.7639
58220382,0.0725256,3.38E-12,0.0405594,1.13E-01,0.281685,-20.4399,-5.4399,-20.4399
58230383,0.0744952,2.81E-12,0.0337655,1.08E-01,0.281685,-21.0027,-6.0027,-21.0027
58240384,0.0763365,2.63E-12,0.0315656,1.08E-01,0.281685,-21.5288,-6.5288,-21.5288
58250385,0.0779831,2.35E-12,0.0282261,1.06E-01,0.281685,-21.9992,-6.9992,-21.9992
58260386,0.0794419,2.08E-12,0.0250077,1.04E-01,0.281685,-22.416,-7.416,-22.416
58270387,0.0807523,1.87E-12,0.0224645,1.03E-01,0.281685,-22.7904,-7.7904,-22.7904
58280388,0.0813111,7.98E-13,0.00957905,9.09E-02,0.281685,-22.95,-7.95,-22.95
58290389,0.0802555,-1.51E-12,-0.0180953,6.22E-02,0.281685,-22.6485,-7.6485,-22.6485
58300390,0.0786285,-2.32E-12,-0.0278913,5.07E-02,0.281685,-22.1836,-7.1836,-22.1836
58310391,0.0767222,-2.72E-12,-0.0326792,4.40E-02,0.281685,-21.639,-6.639,-21.639
58320392,0.0740894,-3.76E-12,-0.0451333,2.90E-02,0.281685,-20.8867,-5.8867,-20.8867
58330395,0.0706967,-4.85E-12,-0.0581621,1.25E-02,0.281685,-19.9174,-4.9174,-19.9174
58340396,0.0672497,-4.92E-12,-0.0590902,8.16E-03,0.281685,-18.9325,-3.9325,-18.9325
58350397,0.0638785,-4.82E-12,-0.0577932,6.09E-03,0.281685,-17.9693,-2.9693,-17.9693
58360398,0.0604071,-4.96E-12,-0.0595093,8.98E-04,0.281685,-16.9775,-1.9775,-16.9775
58370399,0.0561435,-6.09E-12,-0.07309,-1.69E-02,0.281685,-15.7593,-0.7593,-15.7593
58380400,0.0527453,-4.85E-12,-0.058254,-5.51E-03,0.281685,-14.7884,0.2116,-14.7884
58390401,0.049326,-4.88E-12,-0.0586177,-9.29E-03,0.281685,-13.8115,1.1885,-13.8115
58400407,0.0464719,-4.08E-12,-0.0489269,-2.46E-03,0.281685,-12.996,2.004,-12.996
58410408,0.0443941,-2.97E-12,-0.0356193,8.77E-03,0.281685,-12.4024,2.5976,-12.4024
58420411,0.041892,-3.57E-12,-0.042893,-1.00E-03,0.281685,-11.6875,3.3125,-11.6875
58430412,0.0404168,-2.11E-12,-0.0252892,1.51E-02,0.281685,-11.266,3.734,-11.266
58440413,0.0389885,-2.04E-12,-0.0244863,1.45E-02,0.281685,-10.8579,4.1421,-10.8579
58450414,0.0375827,-2.01E-12,-0.0240982,1.35E-02,0.281685,-10.4562,4.5438,-10.4562
58460415,0.0360895,-2.13E-12,-0.025598,1.05E-02,0.281685,-10.0296,4.9704,-10.0296
58470553,0.034934,-1.65E-12,-0.0198086,1.51E-02,0.281685,-9.69946,5.30054,-9.69946
58480554,0.0340623,-1.25E-12,-0.0149443,1.91E-02,0.281685,-9.45039,5.54961,-9.45039
58490555,0.0337807,-4.02E-13,-0.00482712,2.90E-02,0.281685,-9.36994,5.63006,-9.36994
58500556,0.0338993,1.69E-13,0.00203384,3.59E-02,0.281685,-9.40384,5.59616,-9.40384
58510557,0.034638,1.06E-12,0.0126635,4.73E-02,0.281685,-9.6149,5.3851,-9.6149
58520558,0.0358078,1.67E-12,0.0200524,5.59E-02,0.281685,-9.9491,5.0509,-9.9491
58530559,0.0371548,1.92E-12,0.0230925,6.02E-02,0.281685,-10.334,4.666,-10.334
58540560,0.038675,2.17E-12,0.0260597,6.47E-02,0.281685,-10.7683,4.2317,-10.7683
58550561,0.0407796,3.01E-12,0.03608,7.69E-02,0.281685,-11.3696,3.6304,-11.3696
58560562,0.0429831,3.15E-12,0.037774,8.08E-02,0.281685,-11.9992,3.0008,-11.9992
58570563,0.0452569,3.25E-12,0.0389794,8.42E-02,0.281685,-12.6489,2.3511,-12.6489
58580564,0.0476183,3.37E-12,0.0404815,8.81E-02,0.281685,-13.3236,1.6764,-13.3236
58590565,0.0504995,4.12E-12,0.0493918,9.99E-02,0.281685,-14.1468,0.8532,-14.1468
58600566,0.0533586,4.08E-12,0.0490134,1.02E-01,0.281685,-14.9636,0.0364,-14.9636
58610567,0.0557956,3.48E-12,0.0417772,9.76E-02,0.281685,-15.6599,-0.6599,-15.6599
58620568,0.0589007,4.44E-12,0.0532297,1.12E-01,0.281685,-16.5471,-1.5471,-16.5471
58630569,0.061662,3.94E-12,0.0473365,1.09E-01,0.281685,-17.336,-2.336,-17.336
58640570,0.0654973,5.48E-12,0.0657475,1.31E-01,0.281685,-18.4318,-3.4318,-18.4318
58650571,0.06856,4.38E-12,0.0525035,1.21E-01,0.281685,-19.3069,-4.3069,-19.3069
58660572,0.0714105,4.07E-12,0.0488651,1.20E-01,0.281685,-20.1213,-5.1213,-20.1213
58670573,0.0743306,4.17E-12,0.0500595,1.24E-01,0.281685,-20.9556,-5.9556,-20.9556
58680574,0.0777888,4.94E-12,0.0592829,1.37E-01,0.281685,-21.9437,-6.9437,-21.9437
58690575,0.0808696,4.40E-12,0.0528137,1.34E-01,0.281685,-22.8239,-7.8239,-22.8239
58700576,0.0839313,4.37E-12,0.052486,1.36E-01,0.281685,-23.6987,-8.6987,-23.6987
58710577,0.0864482,3.60E-12,0.0431479,1.30E-01,0.281685,-24.4178,-9.4178,-24.4178
58720578,0.0887903,3.35E-12,0.0401493,1.29E-01,0.281685,-25.087,-10.087,-25.087
58730579,0.0905293,2.48E-12,0.0298117,1.20E-01,0.281685,-25.5838,-10.5838,-25.5838
58740580,0.0919717,2.06E-12,0.0247282,1.17E-01,0.281685,-25.996,-10.996,-25.996
58750581,0.0930039,1.47E-12,0.0176947,1.11E-01,0.281685,-26.2909,-11.2909,-26.2909
58760582,0.092858,-2.09E-13,-0.00250259,9.04E-02,0.281685,-26.2492,-11.2492,-26.2492
58770583,0.0915672,-1.84E-12,-0.0221272,6.94E-02,0.281685,-25.8804,-10.8804,-25.8804
58780584,0.0898641,-2.43E-12,-0.0291957,6.07E-02,0.281685,-25.3938,-10.3938,-25.3938
58790585,0.0866269,-4.62E-12,-0.0554948,3.11E-02,0.281685,-24.4689,-9.4689,-24.4689
58800587,0.0831545,-4.96E-12,-0.0595276,2.36E-02,0.281685,-23.4767,-8.4767,-23.4767
58810588,0.0793396,-5.45E-12,-0.0653976,1.39E-02,0.281685,-22.3868,-7.3868,-22.3868
58820589,0.075778,-5.09E-12,-0.061056,1.47E-02,0.281685,-21.3692,-6.3692,-21.3692
58830590,0.0715567,-6.03E-12,-0.072365,-8.08E-04,0.281685,-20.1631,-5.1631,-20.1631
58840591,0.0679674,-5.13E-12,-0.0615313,6.44E-03,0.281685,-19.1376,-4.1376,-19.1376
58850592,0.0647497,-4.60E-12,-0.0551604,9.59E-03,0.281685,-18.2182,-3.2182,-18.2182
58860593,0.0616659,-4.41E-12,-0.0528661,8.80E-03,0.281685,-17.3371,-2.3371,-17.3371
58870594,0.0577875,-5.54E-12,-0.0664857,-8.70E-03,0.281685,-16.229,-1.229,-16.229
58880595,0.0536289,-5.94E-12,-0.0712915,-1.77E-02,0.281685,-15.0408,-0.0408,-15.0408
58890596,0.0498354,-5.42E-12,-0.06503,-1.52E-02,0.281685,-13.957,1.043,-13.957
58900597,0.0460216,-5.45E-12,-0.0653806,-1.94E-02,0.281685,-12.8673,2.1327,-12.8673
58910598,0.0422922,-5.33E-12,-0.0639315,-2.16E-02,0.281685,-11.8018,3.1982,-11.8018
58920599,0.0386764,-5.17E-12,-0.0619858,-2.33E-02,0.281685,-10.7687,4.2313,-10.7687
58930601,0.035538,-4.48E-12,-0.0538016,-1.83E-02,0.281685,-9.87202,5.12798,-9.87202
58940602,0.0325674,-4.24E-12,-0.0509234,-1.84E-02,0.281685,-9.0233,5.9767,-9.0233
58950603,0.0302434,-3.32E-12,-0.0398404,-9.60E-03,0.281685,-8.35929,6.64071,-8.35929
58960604,0.0283563,-2.70E-12,-0.0323498,-3.99E-03,0.281685,-7.82013,7.17987,-7.82013
58970605,0.0271491,-1.72E-12,-0.0206949,6.45E-03,0.281685,-7.47521,7.52479,-7.47521
58980606,0.0264843,-9.50E-13,-0.0113967,1.51E-02,0.281685,-7.28527,7.71473,-7.28527
58990607,0.0261999,-4.06E-13,-0.00487567,2.13E-02,0.281685,-7.20401,7.79599,-7.20401
59000608,0.0264704,3.86E-13,0.0046362,3.11E-02,0.281685,-7.28128,7.71872,-7.28128
59010609,0.0272143,1.06E-12,0.0127537,4.00E-02,0.281685,-7.49384,7.50616,-7.49384
59020610,0.0285101,1.85E-12,0.0222124,5.07E-02,0.281685,-7.86405,7.13595,-7.86405
59030611,0.0303533,2.63E-12,0.0315987,6.20E-02,0.281685,-8.39069,6.60931,-8.39069
59040612,0.0329242,3.67E-12,0.0440715,7.70E-02,0.281685,-9.12522,5.87478,-9.12522
59050613,0.0355639,3.77E-12,0.045253,8.08E-02,0.281685,-9.87943,5.12057,-9.87943
59060614,0.0386334,4.38E-12,0.0526198,9.13E-02,0.281685,-10.7564,4.2436,-10.7564
59070615,0.0417002,4.38E-12,0.0525736,9.43E-02,0.281685,-11.6327,3.3673,-11.6327
59080616,0.0454321,5.33E-12,0.0639751,1.09E-01,0.281685,-12.6989,2.3011,-12.6989
59090617,0.0488908,4.94E-12,0.0592921,1.08E-01,0.281685,-13.6871,1.3129,-13.6871
59100618,0.0524934,5.15E-12,0.0617596,1.14E-01,0.281685,-14.7164,0.2836,-14.7164
59110619,0.0559199,4.90E-12,0.0587404,1.15E-01,0.281685,-15.6954,-0.6954,-15.6954
59120620,0.0594497,5.04E-12,0.0605106,1.20E-01,0.281685,-16.704,-1.704,-16.704
59130621,0.0627775,4.75E-12,0.0570471,1.20E-01,0.281685,-17.6547,-2.6547,-17.6547
59140622,0.0666625,5.55E-12,0.0665998,1.33E-01,0.281685,-18.7647,-3.7647,-18.7647
59150623,0.0698005,4.48E-12,0.0537958,1.24E-01,0.281685,-19.6613,-4.6613,-19.6613
